0,1,2,3,4,5,6,7,8,9
21,13,20,1,5,5,8,0,1,5
20,10,40,4,15,0,8,0,1,5
49,10,20,2,15,0,4,0,1,5
47,9,40,6,0,0,5,0,1,5
48,9,36,5,0,0,5,0,1,5
23,12,40,2,8,0,4,0,1,3
35,13,40,4,5,0,7,0,1,5
46,10,20,1,15,0,12,0,0,5
18,8,25,1,9,5,8,0,1,5
28,13,50,8,5,5,14,0,1,5
62,13,4,2,5,0,4,0,1,5
20,9,20,1,0,5,8,0,0,5
28,9,40,1,0,0,2,0,1,5
57,9,40,1,0,0,11,0,1,5
56,4,40,1,1,0,5,0,1,5
33,9,40,1,0,0,5,0,1,5
19,9,40,1,0,5,3,0,1,5
29,9,40,1,0,0,13,0,1,5
30,10,55,1,15,5,5,0,1,7
53,13,57,7,5,4,14,0,0,5
25,2,40,1,14,5,6,0,0,32
44,9,38,4,0,0,1,0,1,5
22,10,28,1,15,0,3,0,1,5
40,9,40,1,0,4,5,0,1,5
25,11,40,1,6,5,9,0,1,35
30,4,40,8,1,0,12,0,1,23
51,11,38,1,6,4,9,0,0,5
17,7,24,1,3,5,6,0,0,5
46,13,40,7,5,0,1,0,1,5
50,10,40,4,15,0,9,0,1,5
34,10,50,1,15,5,7,0,0,5
42,14,50,2,2,0,4,0,1,5
41,13,40,6,5,0,9,0,1,5
32,13,40,1,5,5,8,2,1,5
32,9,40,1,0,0,13,0,1,5
47,10,70,1,15,0,14,0,1,5
50,10,40,1,15,0,11,0,1,5
77,4,23,1,1,2,6,0,0,5
33,9,40,1,0,4,7,0,1,5
47,9,48,5,0,0,13,0,1,5
64,7,40,1,3,0,2,0,1,5
34,9,50,1,0,0,7,0,1,5
34,9,35,7,0,5,14,3,0,5
37,9,40,7,0,5,8,0,1,5
34,13,40,1,5,0,14,0,1,5
22,10,29,2,15,5,4,0,0,5
50,16,64,8,12,4,11,0,1,5
60,13,45,1,5,0,7,0,1,5
46,13,43,7,5,4,14,0,0,5
43,9,44,1,0,0,11,0,0,0
48,14,40,1,2,0,14,0,1,3
48,10,43,1,15,5,9,0,0,5
37,10,40,1,15,0,9,0,1,5
51,14,40,1,2,0,11,0,1,5
52,14,45,1,2,0,14,0,1,5
27,3,20,1,10,5,11,4,0,10
43,14,40,7,2,0,7,0,1,5
23,9,25,1,0,5,8,3,1,5
35,10,40,1,15,5,9,0,0,5
49,6,38,1,11,5,8,0,0,31
51,13,40,7,5,0,14,0,0,5
71,9,9,6,0,2,7,0,1,5
63,9,40,1,0,2,9,0,0,5
41,14,35,4,2,5,14,0,0,5
24,10,40,4,15,5,13,0,0,5
41,10,45,7,15,4,8,0,0,5
33,12,40,7,8,0,9,0,1,5
42,10,40,7,15,0,5,3,1,5
23,13,40,1,5,5,11,4,1,5
49,11,38,1,6,4,14,0,0,5
28,8,40,8,9,0,5,0,1,5
31,3,56,1,10,0,3,0,1,23
28,13,35,1,5,5,9,3,1,5
37,7,25,1,3,0,5,0,1,5
19,10,40,1,15,5,7,0,1,5
51,13,26,7,5,0,14,0,1,5
25,11,41,1,6,0,11,0,1,5
49,9,50,5,0,0,7,0,1,5
47,9,45,1,0,4,11,0,0,5
48,9,40,7,0,0,8,0,1,5
41,9,40,7,0,4,9,0,0,5
32,9,40,1,0,4,9,0,0,5
26,9,16,2,0,5,4,0,0,5
46,9,40,1,0,0,3,3,1,5
17,6,20,1,11,5,11,0,0,5
34,7,43,1,3,4,3,0,1,5
44,9,30,1,0,5,9,0,0,5
23,12,20,1,8,5,8,0,0,5
65,10,20,2,15,0,4,4,1,5
34,13,45,1,5,0,11,0,1,17
34,15,40,6,4,0,14,0,1,5
39,11,40,1,6,0,9,0,1,5
34,7,40,1,3,5,2,0,1,5
21,9,40,1,0,5,5,0,1,5
53,4,45,1,1,0,12,0,1,5
54,14,50,8,2,4,14,0,1,5
32,10,40,1,15,4,11,0,0,5
39,13,35,4,5,5,14,0,1,5
39,10,40,1,15,4,13,0,0,5
29,9,40,1,0,0,7,0,1,18
29,9,40,1,0,4,14,0,0,5
43,9,42,1,0,0,5,0,1,5
20,10,15,2,15,5,4,0,1,5
39,14,40,1,2,0,9,0,1,5
45,10,40,1,15,4,7,0,0,5
36,10,40,1,15,0,13,0,1,5
71,11,40,2,6,2,4,0,0,5
62,9,40,2,0,0,4,0,1,5
31,9,58,1,0,5,11,3,0,5
39,9,60,1,0,0,7,0,1,5
45,9,40,7,0,0,5,3,1,5
19,9,50,1,0,5,3,0,1,5
43,10,48,1,15,0,14,0,1,5
32,11,40,1,6,0,2,0,1,5
43,13,60,8,5,5,11,0,0,5
34,13,27,1,5,0,9,0,1,5
66,10,40,5,15,0,14,0,1,5
46,12,40,5,8,0,7,0,0,5
23,13,40,1,5,5,14,0,0,5
41,13,40,1,5,5,14,0,1,5
63,9,40,1,0,0,3,3,1,35
35,15,50,8,4,0,14,0,1,5
28,5,50,1,7,5,5,0,1,35
37,13,55,1,5,0,14,0,1,5
63,9,20,2,0,0,4,0,1,5
43,13,42,1,5,0,14,0,1,5
30,11,60,8,6,5,5,0,1,5
36,14,60,7,2,0,14,0,0,5
54,13,40,1,5,0,11,0,1,5
36,13,50,6,5,0,9,0,1,5
77,13,50,1,5,0,7,0,1,5
28,9,40,1,0,3,8,4,0,41
39,9,72,8,0,0,5,0,1,5
37,13,40,1,5,6,10,4,1,41
22,13,35,7,5,5,14,0,0,5
54,13,50,1,5,5,8,0,0,5
21,10,20,1,15,5,11,0,0,5
36,6,40,1,11,0,5,0,1,5
62,9,30,8,0,2,9,0,0,5
40,10,40,1,15,0,11,0,1,5
47,10,40,8,15,4,14,3,0,5
38,13,70,1,5,0,11,0,1,5
28,3,40,1,10,5,5,0,1,36
46,13,40,1,5,4,14,0,0,5
22,10,35,1,15,0,8,0,1,5
37,9,25,1,0,4,11,0,0,30
69,6,28,1,11,6,13,0,0,31
43,13,50,1,5,0,7,0,1,5
53,13,21,1,5,5,8,4,0,14
20,9,35,1,0,5,11,3,0,5
22,13,50,1,5,5,14,0,1,5
48,5,44,1,7,0,5,0,1,5
40,14,40,6,2,0,14,0,1,5
68,10,20,2,15,0,4,0,1,5
23,6,60,1,11,5,8,0,1,23
25,13,38,7,5,0,14,0,0,5
22,9,40,1,0,5,14,3,1,5
23,8,30,1,9,5,6,0,1,5
41,13,45,7,5,0,14,0,1,5
25,10,25,1,15,5,13,0,0,5
58,10,40,1,15,0,11,0,1,5
33,9,45,1,0,4,11,4,1,14
28,14,48,1,2,0,14,0,1,5
19,7,25,1,3,5,13,0,0,5
44,10,40,1,15,4,9,0,0,5
68,1,10,1,13,5,13,0,1,5
33,9,40,4,0,0,5,0,1,5
24,9,40,1,0,4,7,0,0,5
44,9,50,8,0,0,12,0,1,5
31,9,40,1,0,6,5,0,0,23
29,9,40,1,0,4,9,0,0,5
65,5,40,1,7,2,11,0,0,5
55,9,40,1,0,2,9,0,0,5
49,9,40,1,0,0,7,0,1,5
27,9,40,1,0,5,13,3,0,5
41,9,30,1,0,4,11,0,1,5
33,10,50,8,15,0,5,0,1,5
22,9,40,8,0,5,12,0,1,5
66,9,4,1,0,0,8,3,1,5
38,10,60,1,15,4,11,0,1,5
43,9,42,1,0,0,13,0,1,5
40,10,40,7,15,0,3,0,1,23
32,10,40,1,15,0,11,0,1,5
30,9,35,1,0,5,11,0,0,23
35,13,40,1,5,0,9,0,1,5
33,13,60,7,5,5,14,1,1,5
36,13,55,1,5,0,7,0,1,5
33,13,60,8,5,0,14,0,1,5
53,9,60,1,0,0,7,0,1,5
27,13,45,1,5,5,11,0,1,5
22,13,15,1,5,5,3,0,0,5
26,9,36,1,0,0,11,3,1,5
64,9,21,1,0,0,11,0,0,5
48,10,45,1,15,4,9,0,0,5
23,9,40,1,0,5,9,0,0,5
26,10,40,1,15,5,11,0,0,35
35,13,40,8,5,0,14,0,1,5
46,10,40,1,15,0,11,0,1,5
65,10,45,8,15,2,7,0,0,5
18,3,54,1,10,5,8,0,1,23
34,15,55,8,4,0,14,0,1,5
28,9,40,1,0,5,13,0,0,32
37,13,60,1,5,0,7,0,1,5
61,13,10,2,5,0,4,0,1,5
31,13,35,1,5,0,14,0,0,5
25,13,40,7,5,5,14,0,0,5
81,2,15,1,14,0,14,0,1,0
47,9,35,1,0,6,8,3,0,5
39,9,40,1,0,0,5,0,1,5
37,10,30,1,15,0,8,3,1,5
44,9,45,1,0,0,13,0,1,5
37,12,45,1,8,0,5,0,1,5
41,10,50,1,15,0,9,0,1,5
27,3,40,2,10,0,4,0,0,23
55,10,40,1,15,0,14,0,1,0
60,13,40,1,5,0,11,0,1,5
22,12,36,1,8,5,3,0,1,35
23,13,25,1,5,5,11,0,1,5
19,9,60,1,0,5,13,0,0,5
45,10,44,1,15,0,13,0,1,5
36,9,30,1,0,6,8,3,0,5
46,13,40,1,5,0,14,0,1,5
48,7,40,1,3,0,13,0,1,5
39,9,50,8,0,0,8,0,1,5
29,13,20,1,5,0,2,0,1,5
39,9,40,1,0,4,9,0,0,5
26,9,40,1,0,5,7,2,0,23
37,12,25,1,8,4,14,0,1,5
49,10,40,1,15,0,9,0,0,5
27,13,40,1,5,5,11,0,1,5
28,6,40,1,11,5,3,0,1,23
35,10,30,1,15,4,11,0,0,5
17,6,40,1,11,5,8,0,1,5
18,9,40,1,0,5,3,1,1,5
33,10,38,1,15,5,9,2,0,5
33,12,60,1,8,0,11,4,1,5
51,10,35,1,15,0,9,0,0,5
49,9,40,1,0,5,9,4,0,5
41,10,35,1,15,0,11,0,1,5
64,2,12,1,14,4,6,0,0,5
40,10,40,1,15,0,14,0,1,5
49,9,40,6,0,2,9,0,0,5
23,13,40,1,5,5,14,0,0,5
34,10,40,1,15,4,9,0,0,5
47,10,86,8,15,0,12,0,1,5
36,12,40,1,8,0,9,0,1,5
23,13,40,7,5,5,14,0,0,5
47,10,80,8,15,0,7,0,1,5
61,9,40,1,0,4,9,0,0,30
47,13,40,8,5,0,11,0,1,5
56,13,40,1,5,0,14,0,1,5
20,8,55,1,9,5,11,0,0,5
33,9,46,1,0,0,13,0,0,5
36,9,50,8,0,0,12,0,1,5
38,9,35,2,0,0,4,0,0,5
34,10,40,7,15,0,1,0,1,5
56,9,50,1,0,0,2,0,1,5
32,11,23,1,6,5,7,0,0,5
49,13,40,1,5,5,7,0,1,5
71,9,40,1,0,0,1,0,1,5
19,10,15,1,15,5,8,0,0,5
20,10,40,1,15,5,10,0,0,5
42,9,35,1,0,4,9,0,0,5
51,10,20,1,15,0,7,0,0,5
38,10,40,1,15,3,14,3,0,5
38,6,40,1,11,0,13,0,1,5
35,13,25,8,5,4,7,0,1,5
24,13,40,7,5,0,14,3,0,5
40,9,40,1,0,4,9,3,1,5
21,9,35,1,0,5,3,0,1,5
49,9,40,1,0,4,2,0,1,5
18,10,24,2,15,5,4,3,0,5
52,13,42,1,5,3,7,0,0,5
27,13,60,1,5,5,14,0,0,5
20,9,40,1,0,5,13,0,1,5
31,10,40,1,15,4,13,0,1,5
25,9,40,1,0,5,9,0,0,5
19,10,20,6,15,5,3,0,1,19
33,10,50,1,15,0,5,0,1,5
23,13,40,1,5,5,8,0,1,5
34,14,40,1,2,4,14,0,0,5
37,14,40,7,2,4,7,0,0,5
25,13,40,1,5,5,7,0,0,5
40,11,40,1,6,0,5,0,1,5
33,13,40,8,5,5,11,0,0,5
31,10,40,1,15,5,9,0,0,5
32,13,45,5,5,0,11,0,1,5
63,13,8,2,5,0,4,0,1,5
54,13,70,5,5,0,11,0,1,5
32,9,44,8,0,0,5,0,1,5
29,9,40,7,0,0,2,3,1,5
26,10,40,7,15,0,14,0,1,5
39,10,60,8,15,0,12,0,1,5
54,10,40,1,15,0,12,0,1,5
57,6,40,1,11,0,13,0,1,5
23,13,40,6,5,5,14,0,1,5
27,10,45,8,15,0,7,0,1,5
42,13,55,1,5,5,7,0,1,5
31,6,40,1,11,0,5,0,1,5
49,14,60,7,2,4,14,0,0,5
50,9,40,1,0,0,5,0,1,5
46,9,30,7,0,4,9,0,0,5
37,9,60,1,0,4,11,0,1,5
26,9,40,1,0,0,5,0,1,5
27,13,35,1,5,4,9,0,0,5
24,10,25,1,15,5,7,0,1,5
24,9,40,5,0,5,5,0,1,5
29,9,34,1,0,4,11,0,0,5
47,13,50,1,5,0,14,0,1,5
26,12,45,1,8,4,14,0,0,5
20,10,40,1,15,5,5,0,1,5
36,9,50,1,0,0,2,0,1,5
25,14,40,1,2,0,7,0,1,5
46,13,40,1,5,0,13,0,1,18
29,10,40,1,15,0,5,0,1,5
18,7,20,1,3,5,7,0,0,5
46,11,40,1,6,0,10,0,1,5
61,13,50,1,5,0,11,0,1,5
41,9,40,1,0,2,11,0,0,5
50,10,40,1,15,4,13,3,0,5
36,13,60,7,5,5,1,0,1,5
38,10,40,1,15,5,9,3,0,5
75,9,35,8,0,0,11,0,1,5
26,11,40,1,6,0,9,0,0,5
44,13,40,1,5,0,7,0,1,5
25,9,40,1,0,5,9,0,0,5
31,10,40,1,15,5,11,0,0,5
49,8,35,1,9,5,2,4,1,5
34,9,48,1,0,0,13,0,1,5
31,9,40,8,0,0,14,0,1,36
47,10,40,8,15,4,5,0,1,5
18,9,20,1,0,5,5,0,0,5
42,9,40,1,0,5,5,0,1,5
29,13,40,1,5,5,11,0,1,5
38,10,75,7,15,4,1,0,1,5
22,10,20,1,15,5,11,3,0,5
32,9,40,1,0,5,5,0,1,5
20,10,48,1,15,5,9,0,1,5
41,15,50,1,4,0,11,0,1,5
46,9,46,1,0,0,2,3,1,5
44,9,38,1,0,0,9,0,0,5
35,13,40,1,5,5,9,0,0,5
18,10,25,2,15,5,4,0,1,5
36,5,25,7,7,0,5,0,1,5
30,10,40,1,15,5,5,0,1,5
40,16,50,4,12,0,14,0,1,5
25,13,40,1,5,5,14,0,0,5
26,4,40,1,1,5,3,0,1,32
66,9,40,5,0,0,9,0,0,5
48,4,32,1,1,0,5,0,1,28
35,10,50,1,15,5,11,0,1,5
41,14,45,1,2,0,14,0,1,5
19,10,20,1,15,5,11,0,0,5
55,9,40,8,0,0,11,0,1,5
45,10,50,1,15,4,2,0,1,5
29,13,40,1,5,5,3,0,1,5
65,9,20,1,0,4,11,0,0,5
30,12,40,1,8,5,8,4,1,10
43,10,40,1,15,0,5,0,1,5
61,4,40,1,1,0,13,0,1,22
22,10,50,1,15,5,8,0,0,5
23,7,40,1,3,6,8,0,0,5
34,9,40,1,0,0,13,0,1,5
51,9,35,1,0,2,14,0,0,5
21,10,15,1,15,5,9,0,0,5
31,12,40,1,8,5,14,4,1,5
34,12,35,1,8,5,9,0,0,5
33,10,40,6,15,0,7,3,0,5
44,7,40,1,3,0,11,0,1,5
21,10,20,4,15,5,8,3,1,5
75,9,20,7,0,4,9,0,0,5
55,14,60,6,2,0,7,4,1,5
43,9,16,8,0,0,8,0,0,5
31,9,45,1,0,0,5,0,1,5
41,10,45,1,15,0,5,0,1,5
26,14,50,7,2,5,14,0,1,5
23,11,40,1,6,5,5,3,0,5
42,9,40,6,0,4,9,3,0,5
29,9,40,1,0,5,9,0,0,5
21,9,50,1,0,5,9,0,1,5
28,13,40,1,5,5,7,0,1,5
64,9,40,2,0,0,4,0,1,5
35,10,40,6,15,5,8,3,0,5
65,13,20,1,5,0,2,0,1,5
58,13,50,1,5,4,11,0,1,5
63,15,30,2,4,0,4,0,1,5
59,9,40,1,0,4,8,0,0,5
30,11,40,1,6,0,14,0,1,5
28,13,40,1,5,5,3,0,1,5
51,3,8,2,10,0,4,3,1,5
34,9,40,1,0,5,5,0,1,5
51,10,40,4,15,4,14,0,0,5
41,9,40,1,0,0,7,0,1,5
57,10,40,1,15,0,14,0,1,5
28,11,60,8,6,0,12,0,1,5
62,9,18,7,0,2,8,0,0,5
22,10,20,4,15,5,10,0,1,5
38,13,40,1,5,0,14,0,1,5
34,7,30,2,3,5,4,0,1,5
45,9,40,7,0,0,2,0,1,5
37,12,55,1,8,0,5,0,1,5
21,9,40,1,0,4,13,0,1,5
49,9,40,1,0,5,5,3,1,5
24,9,40,1,0,5,8,3,1,5
20,10,24,6,15,5,10,0,0,5
27,15,50,1,4,0,14,0,0,5
40,9,40,1,0,6,8,0,0,5
19,10,30,2,15,5,4,0,0,5
31,13,40,7,5,4,14,0,0,5
39,9,40,1,0,6,5,0,1,5
50,9,40,1,0,0,5,0,1,5
52,11,40,1,6,4,8,0,0,5
44,14,45,1,2,0,14,0,0,5
50,9,55,2,0,0,4,0,1,5
17,6,35,8,11,5,12,0,1,5
33,9,40,6,0,0,9,3,1,5
28,6,40,1,11,5,13,0,0,5
39,13,60,8,5,0,11,0,1,5
33,11,40,1,6,5,5,0,1,5
59,4,32,1,1,5,8,0,1,5
74,2,15,1,14,2,6,3,0,5
54,10,40,1,15,0,1,0,1,5
31,12,55,1,8,0,13,0,1,5
31,10,40,1,15,6,11,0,0,5
20,10,20,1,15,5,11,4,0,5
57,15,36,8,4,0,14,0,1,5
49,9,40,1,0,2,5,4,0,4
19,9,30,2,0,5,4,0,1,5
38,9,40,1,0,5,9,0,1,5
39,9,42,1,0,0,13,0,1,5
32,10,40,2,15,4,4,0,1,5
57,13,40,1,5,0,11,0,0,5
38,15,99,1,4,0,14,0,1,5
25,13,38,1,5,5,8,0,0,5
40,13,45,1,5,5,14,0,0,5
34,13,48,1,5,0,7,0,1,5
35,9,50,8,0,4,12,0,1,5
53,10,34,1,15,4,9,0,0,5
21,10,40,1,15,5,13,0,1,5
43,13,40,1,5,0,5,0,1,5
43,9,60,8,0,0,5,0,1,5
22,11,35,1,6,5,14,3,0,5
64,9,35,8,0,0,11,0,1,5
19,8,28,2,9,5,4,0,1,5
34,9,70,1,0,0,3,0,1,5
46,9,40,1,0,0,9,0,0,5
35,9,40,1,0,5,13,0,1,23
32,10,60,1,15,0,2,0,1,5
26,10,40,1,15,5,5,0,1,5
25,9,40,1,0,5,5,0,1,5
55,13,55,1,5,0,10,0,1,5
22,10,40,1,15,5,11,0,0,5
29,10,20,4,15,4,9,0,1,5
38,9,99,8,0,0,7,0,1,5
55,10,35,1,15,2,8,0,0,5
26,9,40,1,0,0,7,0,1,5
34,13,60,5,5,5,14,2,1,5
25,9,40,4,0,5,9,0,0,5
18,7,25,2,3,5,4,0,1,5
58,5,40,4,7,0,12,0,1,5
34,11,40,7,6,5,5,0,0,5
29,10,45,8,15,5,7,4,1,4
49,16,50,4,12,4,14,0,1,5
38,13,35,1,5,5,9,0,0,5
21,10,35,1,15,5,8,0,1,5
28,13,40,1,5,0,14,0,1,5
42,10,40,1,15,0,7,0,0,3
29,12,60,8,8,5,8,0,1,5
48,9,45,1,0,4,9,0,0,5
40,13,40,1,5,0,12,0,1,5
36,10,40,1,15,0,5,0,1,5
34,13,60,1,5,0,11,0,1,5
57,2,35,8,14,0,11,0,1,23
24,5,40,1,7,5,8,0,1,3
32,5,23,1,7,6,8,0,0,23
18,9,48,8,0,5,11,0,1,35
39,9,56,1,0,0,2,0,1,5
39,7,40,1,3,4,2,0,1,5
18,7,12,1,3,5,8,0,0,5
20,10,40,1,15,5,5,0,1,5
27,5,40,2,7,5,4,0,0,5
54,6,40,1,11,0,2,0,1,5
40,9,75,8,0,0,2,0,1,5
27,10,30,1,15,0,9,0,1,5
27,9,40,1,0,5,13,0,0,5
43,13,50,6,5,5,10,0,1,5
22,13,40,1,5,5,7,0,0,5
17,7,12,1,3,5,11,0,0,0
37,12,50,5,8,0,11,0,1,5
33,11,40,1,6,5,8,3,1,5
45,9,40,1,0,4,5,0,1,5
33,9,40,1,0,0,3,0,1,5
71,9,36,1,0,0,11,0,1,5
23,13,45,7,5,5,14,0,0,5
41,15,80,1,4,0,14,0,1,5
21,6,30,2,11,5,4,0,0,5
47,9,20,1,0,3,11,0,0,40
30,13,65,1,5,5,11,0,1,5
40,10,40,1,15,0,9,0,0,28
44,10,48,1,15,4,11,0,0,5
31,9,40,4,0,0,12,0,1,5
68,9,24,1,0,0,1,0,1,5
38,13,40,1,5,5,14,0,1,5
78,7,10,5,3,0,7,0,1,5
31,11,55,5,6,0,12,0,1,5
39,9,40,1,0,4,9,0,1,5
46,14,50,7,2,4,14,0,0,30
30,10,50,1,15,0,9,4,1,5
34,10,35,1,15,5,11,0,1,5
30,9,35,6,0,6,9,3,1,5
47,13,40,1,5,0,11,3,1,5
40,10,17,1,15,0,9,0,0,5
62,9,40,2,0,0,4,0,1,5
44,9,70,8,0,0,11,3,1,17
40,9,40,1,0,4,5,0,0,10
20,10,40,1,15,5,2,0,1,5
45,13,40,1,5,0,7,0,1,5
51,9,40,1,0,5,13,0,0,5
38,10,40,1,15,0,3,0,1,5
49,14,40,7,2,0,14,0,1,5
30,9,26,7,0,6,8,0,0,5
20,10,40,1,15,5,7,0,1,5
34,5,40,1,7,6,12,3,1,5
42,9,40,7,0,2,2,0,0,5
43,13,40,1,5,5,14,0,0,5
62,9,38,1,0,5,9,0,0,5
21,10,70,1,15,5,13,0,0,5
58,2,40,7,14,2,3,3,1,5
30,13,40,1,5,0,9,0,0,5
37,9,70,1,0,6,5,0,1,41
22,13,40,4,5,5,10,0,0,5
64,5,38,4,7,5,9,0,0,5
42,9,50,1,0,0,2,0,1,5
43,9,40,4,0,0,5,0,1,5
34,10,40,1,15,4,9,0,0,5
25,9,6,1,0,5,8,0,0,5
21,10,40,1,15,5,9,0,1,5
45,9,40,6,0,0,9,0,1,5
55,12,55,8,8,0,7,0,1,5
24,9,50,1,0,5,5,0,1,5
70,10,35,8,15,0,7,0,1,5
27,13,35,7,5,5,14,0,1,5
34,10,40,1,15,0,5,0,1,5
57,13,40,1,5,0,2,0,1,5
37,9,40,8,0,0,7,0,1,5
52,2,50,1,14,0,7,0,1,5
32,9,48,1,0,0,5,0,1,5
42,11,40,1,6,0,5,0,1,5
24,13,40,1,5,5,13,3,0,5
50,9,40,1,0,0,3,3,1,5
36,12,50,1,8,0,5,0,1,5
42,9,40,1,0,0,13,0,1,5
39,13,45,6,5,5,9,0,1,5
38,13,52,4,5,0,1,3,1,5
18,9,40,1,0,5,8,0,1,5
63,3,3,8,10,5,11,0,0,5
82,9,40,8,0,0,5,0,1,40
33,9,45,1,0,4,3,0,1,5
37,10,40,1,15,0,2,4,1,5
24,9,40,1,0,3,2,0,1,31
31,13,50,1,5,5,7,0,0,5
59,9,40,1,0,4,13,0,0,5
18,8,55,1,9,5,12,0,1,5
47,10,40,8,15,0,11,0,1,5
48,7,50,1,3,0,12,0,1,5
27,13,33,1,5,5,14,2,0,5
34,7,40,1,3,5,8,4,1,41
50,11,84,1,6,0,1,0,1,5
57,10,75,8,15,0,12,0,1,5
60,9,40,1,0,0,1,0,1,5
39,9,40,1,0,0,9,0,1,5
56,10,50,2,15,4,4,0,0,5
18,9,25,1,0,5,11,0,0,5
26,12,75,1,8,0,14,0,0,5
20,9,30,1,0,5,11,0,0,5
29,14,45,7,2,5,14,0,1,5
30,9,52,1,0,4,2,0,1,5
21,10,15,1,15,5,8,0,1,5
24,10,40,7,15,5,1,0,0,5
51,9,40,1,0,0,13,0,1,5
31,9,40,1,0,4,9,0,0,5
36,10,40,7,15,0,5,0,1,5
29,13,72,1,5,5,14,0,0,5
20,9,35,1,0,5,11,0,0,5
46,10,60,1,15,2,9,0,0,5
44,9,45,1,0,0,2,0,1,5
39,9,38,1,0,4,7,0,0,5
39,13,55,1,5,4,7,0,1,5
45,9,44,1,0,0,13,0,1,5
28,10,55,1,15,0,7,0,1,5
44,10,35,1,15,0,9,0,0,5
27,9,70,1,0,5,9,0,0,5
34,9,40,8,0,0,7,0,1,5
35,9,40,1,0,0,5,0,1,5
28,9,40,6,0,5,5,0,1,5
25,15,30,1,4,5,14,0,0,5
21,10,20,1,15,5,11,3,0,5
18,7,15,1,3,5,8,0,1,5
63,4,10,8,1,2,12,0,0,5
18,7,8,1,3,5,11,3,0,5
32,9,40,1,0,0,5,0,1,5
25,7,40,2,3,5,4,0,0,5
19,7,20,1,3,5,2,0,1,5
23,10,60,1,15,5,2,0,1,5
38,14,40,1,2,0,7,4,1,35
45,13,40,1,5,0,7,0,1,19
30,9,40,1,0,0,5,2,1,23
24,10,25,6,15,4,9,3,0,5
23,10,40,1,15,5,11,0,0,5
27,9,50,1,0,5,9,0,1,5
48,10,40,1,15,5,3,0,1,5
31,9,44,5,0,5,5,0,1,5
31,2,25,1,14,5,8,0,0,3
18,8,25,1,9,5,11,0,0,5
36,9,40,1,0,5,11,0,0,5
22,9,40,1,0,5,9,0,0,5
72,6,15,1,11,0,11,0,1,5
61,6,55,1,11,0,12,0,1,5
37,9,40,6,0,4,14,4,0,35
30,9,50,5,0,0,7,0,1,5
40,12,40,1,8,4,7,0,0,5
20,9,40,1,0,5,9,0,1,5
65,13,15,1,5,0,11,0,1,5
36,10,40,1,15,4,11,0,0,5
37,9,40,1,0,5,13,0,1,5
33,10,60,8,15,0,11,0,1,5
64,9,40,7,0,2,8,0,0,5
61,13,20,8,5,0,12,0,1,5
38,13,45,1,5,5,11,0,0,5
24,13,40,1,5,5,14,4,0,41
39,13,40,1,5,5,14,0,1,5
44,13,40,1,5,0,11,0,1,5
47,10,40,1,15,4,9,0,0,5
73,15,40,2,4,0,4,0,1,5
66,13,40,1,5,0,9,4,1,41
53,10,50,1,15,0,9,0,1,5
43,13,55,4,5,0,7,0,1,5
57,16,40,4,12,0,14,0,1,5
44,12,45,1,8,4,13,0,0,5
52,9,40,8,0,2,8,3,0,5
46,10,40,1,15,5,5,0,1,5
20,10,40,1,15,5,8,0,0,5
37,9,40,6,0,0,9,0,1,5
41,10,50,8,15,0,7,0,1,5
30,9,55,1,0,0,11,0,1,5
59,10,56,1,15,4,13,0,1,5
22,13,40,1,5,5,9,0,0,5
40,9,30,1,0,4,9,0,0,5
39,13,50,8,5,0,14,0,1,5
24,6,58,1,11,4,3,0,0,5
63,9,40,1,0,0,5,0,1,5
51,12,40,1,8,4,14,0,0,5
34,13,50,5,5,5,7,0,1,5
38,11,50,1,6,0,7,0,1,5
17,7,15,1,3,5,11,0,0,5
20,10,25,1,15,5,9,0,0,5
42,9,40,8,0,0,5,0,1,5
41,13,12,1,5,0,11,0,0,5
56,9,40,7,0,0,7,0,1,5
17,6,5,1,11,5,11,0,1,5
23,10,40,1,15,0,11,0,0,5
33,10,40,2,15,5,4,0,1,5
36,13,40,7,5,6,14,0,1,5
37,3,40,1,10,0,8,4,1,35
52,9,40,1,0,6,5,3,0,5
28,9,50,1,0,0,7,0,1,5
59,9,40,1,0,0,5,0,1,35
30,6,40,1,11,5,13,4,1,10
32,11,40,1,6,5,5,0,1,5
30,4,50,1,1,5,5,0,1,5
53,9,40,1,0,0,5,3,1,5
54,6,36,8,11,0,5,0,1,5
26,13,50,1,5,5,7,3,1,35
31,11,40,1,6,4,11,1,0,5
34,9,40,1,0,5,9,0,1,5
30,9,40,4,0,0,1,0,1,5
53,9,40,1,0,0,5,0,1,39
27,10,20,1,15,4,9,0,0,5
23,3,40,1,10,0,3,0,1,23
24,11,45,1,6,0,5,0,1,5
33,9,35,6,0,4,9,3,0,5
22,10,10,4,15,5,10,0,0,5
47,9,44,1,0,0,5,0,1,5
44,15,40,6,4,4,14,0,1,5
41,11,45,1,6,5,14,0,0,5
45,9,4,2,0,6,4,4,1,5
24,9,44,1,0,0,5,0,1,23
65,13,40,2,5,0,4,0,1,5
45,13,50,1,5,4,14,0,0,5
23,13,55,1,5,5,11,0,1,5
54,9,40,1,0,0,13,0,1,5
40,7,37,1,3,5,13,0,0,28
45,3,35,1,10,4,6,0,0,23
50,9,40,1,0,0,11,0,1,5
40,12,25,1,8,5,8,0,1,5
24,10,40,1,15,5,5,0,1,5
50,10,60,1,15,0,11,0,1,5
58,10,40,8,15,4,5,0,1,5
47,10,46,1,15,0,13,0,1,5
